Tool,Data,Technology,Individual,Chr,MeanCov,RawRealigned,WhDowns,WhDownsTimeSec,Merge,MergeE,MergeM,MergeT,MergeN,MergeTimeSec,MergeMaxMemMB,RndDowns,RndDownsSeed,RndDownsMaxCov,RndDownsTimeSec,RndDownsMaxMemMB,FurtherMerging,Epsilon,Alpha,BalThr,BalRatio,SwErrRatePerc,HamDistPerc,MecScore,PhasTimeSec,PhasMaxMemMB,CleanFinish,FeasibleSoln
HapChat,ashk,pacbio,child,chr1,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,24.25,204.76953125,no,0.05,0.001,N,0,0.25047,1.58185,476610,6446.0,626.1015625,yes,yes
HapChat,sim,pacbio,child,chr1,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,23.29,204.671875,no,0.05,0.001,N,0,0.01740,0.12420,346860,70.14,15.37890625,yes,yes
HapChat,sim,pacbio,child,chr21,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,17.48,494.140625,yes,1,30,2.73,30.46484375,no,0.05,0.01,N,0,0.02325,0.09031,96390,615.05,416.17578125,yes,yes
HapChat,sim,pacbio,child,chr1,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,26.66,254.40234375,no,0.05,0.1,N,0,0.02390,0.29884,464610,18.39,8.03515625,yes,yes
HapChat,ashk,pacbio,child,chr1,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,118.6,3158.08984375,yes,1,15,18.12,174.390625,no,0.05,0.01,N,0,0.24166,1.40468,303570,19.71,4.3828125,yes,yes
HapChat,ashk,pacbio,child,chr1,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,17.14,162.12890625,no,0.05,0.01,N,0,0.24013,1.24800,549810,8338.0,1954.296875,yes,yes
HapChat,ashk,pacbio,child,chr21,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,5.1,46.70703125,no,0.05,0.001,N,0,0.41870,1.88551,87570,1311.73,535.3984375,yes,yes
HapChat,sim,pacbio,child,chr1,25,realigned,25,62.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.03488,0.34989,519510,969.1,104.265625,yes,yes
HapChat,ashk,pacbio,child,chr1,60,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,155.29,3967.71875,yes,1,25,24.08,190.640625,no,0.05,0.1,N,0,0.25637,1.61871,563010,79.01,44.875,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,9.59,265.578125,yes,1,25,1.74,25.4609375,no,0.05,0.1,N,0,0.02330,0.58750,68790,3.62,6.390625,yes,yes
HapChat,ashk,pacbio,child,chr21,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,13.63,369.26171875,yes,1,20,2.54,28.515625,no,0.05,0.001,N,0,0.39613,1.19706,70920,98.97,44.36328125,yes,yes
HapChat,ashk,pacbio,child,chr1,25,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,52.71,1370.38671875,yes,1,25,14.36,113.046875,no,0.05,0.1,N,0,0.25578,1.44270,377430,21.21,11.1484375,yes,yes
HapChat,ashk,pacbio,child,chr1,45,realigned,15,67.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.24809,1.45318,281040,5.9,3.07421875,yes,yes
HapChat,ashk,pacbio,child,chr21,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,3.94,33.69140625,no,0.05,0.001,N,0,0.38493,1.18631,52290,13.94,8.32421875,yes,yes
HapChat,ashk,pacbio,child,chr1,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,82.75,1966.25,yes,1,30,13.23,148.72265625,no,0.05,0.1,N,0,0.24857,1.61436,498360,172.59,115.98828125,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.45,663.8046875,yes,1,15,3.46,37.90234375,no,0.05,0.001,N,0,0.06971,0.18059,50430,9.27,6.4453125,yes,yes
HapChat,ashk,pacbio,child,chr21,35,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,16.91,453.69140625,yes,1,15,2.37,30.1171875,no,0.05,0.001,N,0,0.41938,1.42292,52470,9.95,6.453125,yes,yes
HapChat,sim,pacbio,child,chr1,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,21.25,191.015625,no,0.05,0.01,N,0,0.02825,0.26104,676170,10699.0,1582.12890625,yes,yes
HapChat,ashk,pacbio,child,chr1,20,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,10.7,115.9453125,no,0.05,0.01,N,0,0.26298,1.54080,356250,142.46,20.08203125,yes,yes
HapChat,ashk,pacbio,child,chr21,25,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,11.93,307.94921875,yes,1,30,1.9,26.9609375,no,0.05,0.1,N,0,0.40802,1.20849,76920,13.61,27.07421875,yes,yes
HapChat,ashk,pacbio,child,chr21,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,8.47,248.59375,yes,1,25,1.66,25.18359375,no,0.05,0.01,N,0,0.38538,1.18684,65550,31.82,22.12890625,yes,yes
HapChat,sim,pacbio,child,chr21,40,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,20.43,573.71875,yes,1,20,3.52,32.0078125,no,0.05,0.1,N,0,0.03486,0.10158,72270,2.02,3.6328125,yes,yes
HapChat,ashk,pacbio,child,chr1,30,realigned,20,61.8,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.24449,1.27329,379500,172.99,20.47265625,yes,yes
HapChat,sim,pacbio,child,chr21,40,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,20.43,573.71875,yes,1,20,3.52,32.0078125,no,0.05,0.01,N,0,0.03486,0.10158,72270,28.34,15.7890625,yes,yes
HapChat,ashk,pacbio,child,chr1,25,realigned,15,46.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.26234,1.44900,279660,60.45,9.35546875,yes,yes
HapChat,sim,pacbio,child,chr1,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,129.02,3180.41015625,yes,1,20,15.92,172.60546875,no,0.05,0.001,N,0,0.02171,0.28198,428190,614.5,76.140625,yes,yes
HapChat,sim,pacbio,child,chr1,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,24.02,204.3046875,no,0.05,0.01,N,0,0.01955,0.33465,680940,10851.0,1578.40625,yes,yes
HapChat,ashk,pacbio,child,chr21,40,realigned,20,11.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.43018,1.71577,68790,152.47,61.484375,yes,yes
HapChat,ashk,pacbio,child,chr1,35,realigned,20,69.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.24202,1.50474,377940,185.46,21.5234375,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,20,15.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.45291,2.13318,69900,37.86,18.5234375,yes,yes
HapChat,ashk,pacbio,child,chr1,35,realigned,25,93.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.24202,1.50474,477270,1110.24,127.75,yes,yes
HapChat,ashk,pacbio,child,chr21,15,realigned,30,4.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.39761,1.51515,72570,13.84,13.73828125,yes,yes
HapChat,ashk,pacbio,child,chr21,25,realigned,15,5.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.40802,1.20849,51330,1.05,2.62109375,yes,yes
HapChat,ashk,pacbio,child,chr1,60,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,36.46,283.87109375,no,0.05,0.01,N,0,0.24141,1.44211,375450,220.36,40.7734375,yes,yes
HapChat,ashk,pacbio,child,chr21,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.2,598.03125,yes,1,25,3.12,37.953125,no,0.05,0.01,N,0,0.44171,2.13366,94650,139.75,72.859375,yes,yes
HapChat,ashk,pacbio,child,chr21,15,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,1.81,25.375,no,0.05,0.1,N,0,0.39761,1.51515,71310,7.99,9.68359375,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,9.59,265.578125,yes,1,15,1.95,25.45703125,no,0.05,0.1,N,0,0.02330,0.58750,52350,0.96,2.34765625,yes,yes
HapChat,ashk,pacbio,child,chr21,15,realigned,25,4.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.40931,1.56038,71490,81.27,51.5078125,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.51,680.5078125,yes,1,25,3.46,39.0859375,no,0.05,0.001,N,0,0.46468,2.14471,96420,711.18,272.8359375,yes,yes
HapChat,ashk,pacbio,child,chr1,30,realigned,30,92.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.24231,1.27119,546330,572.47,532.4921875,yes,yes
HapChat,ashk,pacbio,child,chr1,55,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,137.27,3549.21875,yes,1,30,17.11,182.2265625,no,0.05,0.1,N,0,0.24344,1.50096,626880,486.58,782.640625,yes,yes
HapChat,ashk,pacbio,child,chr21,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,5.15,46.55078125,no,0.05,0.001,N,0,0.41904,1.88573,69630,175.09,73.59375,yes,yes
HapChat,sim,pacbio,child,chr1,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,24.02,204.3046875,no,0.05,0.1,N,0,0.01955,0.33465,680940,798.5,577.09375,yes,yes
HapChat,sim,pacbio,child,chr1,45,realigned,20,86.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.01954,0.33462,468330,205.36,34.1953125,yes,yes
HapChat,sim,pacbio,child,chr1,25,realigned,25,62.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.03488,0.34989,519510,4101.0,371.35546875,yes,yes
HapChat,ashk,pacbio,child,chr1,60,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,38.16,283.80078125,no,0.05,0.001,N,0,0.23730,1.32017,278160,69.02,15.4140625,yes,yes
HapChat,sim,pacbio,child,chr1,45,realigned,20,86.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.01954,0.33462,468330,794.62,119.64453125,yes,yes
HapChat,ashk,pacbio,child,chr21,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,5.1,46.70703125,no,0.05,0.1,N,0,0.40707,1.93068,87600,25.61,23.46484375,yes,yes
HapChat,ashk,pacbio,child,chr21,15,realigned,30,4.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.40931,1.56038,72570,172.3,154.2421875,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,6.53,51.3515625,no,0.05,0.1,N,0,0.05809,0.16926,86010,3.66,5.8359375,yes,yes
HapChat,ashk,pacbio,child,chr21,40,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,21.73,522.67578125,yes,1,25,2.87,31.77734375,no,0.05,0.001,N,0,0.41875,1.58049,91200,634.07,257.31640625,yes,yes
HapChat,sim,pacbio,child,chr1,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,113.97999999999999,2664.8671875,yes,1,15,15.72,164.9375,no,0.05,0.1,N,0,0.02607,0.38517,303480,6.63,3.49609375,yes,yes
HapChat,ashk,pacbio,child,chr1,25,realigned,30,67.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.25578,1.44267,498120,4891.0,768.76953125,yes,yes
HapChat,sim,pacbio,child,chr1,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,41.66,1029.44140625,yes,1,15,9.32,103.3046875,no,0.05,0.01,N,0,0.05462,0.33533,291630,16.08,4.61328125,yes,yes
HapChat,ashk,pacbio,child,chr21,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,4.51,43.69921875,no,0.05,0.001,N,0,0.41890,1.70506,89190,1307.68,542.12890625,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,9.59,265.578125,yes,1,25,1.74,25.4609375,no,0.05,0.001,N,0,0.02330,0.58750,68790,193.84,181.703125,yes,yes
HapChat,sim,pacbio,child,chr1,15,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,8.23,101.48046875,no,0.05,0.1,N,0,0.06796,0.81062,347340,10.82,4.328125,yes,yes
HapChat,ashk,pacbio,child,chr21,20,realigned,20,5.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.38538,1.18684,70470,3.49,4.0234375,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,7.4,49.28515625,no,0.05,0.1,N,0,0.43023,2.04404,87030,23.98,16.62109375,yes,yes
HapChat,sim,pacbio,child,chr1,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,16.29,162.05078125,no,0.05,0.001,N,0,0.02830,0.31382,547860,5658.0,597.47265625,yes,yes
HapChat,ashk,pacbio,child,chr1,60,realigned,20,108.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.24756,1.54698,376170,13.8,6.05859375,yes,yes
HapChat,ashk,pacbio,child,chr21,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,5.15,46.55078125,no,0.05,0.1,N,0,0.40740,1.87444,69630,3.97,4.59765625,yes,yes
HapChat,sim,pacbio,child,chr1,60,realigned,30,149.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.01951,0.12620,696090,607.06,430.234375,yes,yes
HapChat,sim,pacbio,child,chr1,20,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,11.99,115.953125,no,0.05,0.1,N,0,0.05898,0.49558,480780,140.37,79.4296875,yes,yes
HapChat,ashk,pacbio,child,chr21,45,realigned,30,17.4,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.44145,2.13318,105960,126.76,61.00390625,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,6.82,51.11328125,no,0.05,0.001,N,0,0.05815,0.16930,62340,13.8,8.33203125,yes,yes
HapChat,ashk,pacbio,child,chr21,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,3.56,33.73046875,no,0.05,0.001,N,0,0.38457,1.18604,88680,1264.1,552.09765625,yes,yes
HapChat,sim,pacbio,child,chr1,25,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,16.13,148.140625,no,0.05,0.1,N,0,0.04146,0.36471,338550,7.24,3.3359375,yes,yes
HapChat,sim,pacbio,child,chr1,55,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,31.17,268.5,no,0.05,0.01,N,0,0.01953,0.37660,691920,10718.0,1701.9296875,yes,yes
HapChat,sim,pacbio,child,chr21,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.45,663.8046875,yes,1,15,3.46,37.90234375,no,0.05,0.01,N,0,0.06971,0.18059,50430,3.05,3.60546875,yes,yes
HapChat,sim,pacbio,child,chr1,15,realigned,15,30.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.06795,0.81061,303450,4.63,3.109375,yes,yes
HapChat,sim,pacbio,child,chr1,25,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,53.97,1377.99609375,yes,1,25,12.48,112.70703125,no,0.05,0.001,N,0,0.03488,0.34989,397170,1051.12,198.73046875,yes,yes
HapChat,ashk,pacbio,child,chr21,15,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,2.21,25.4921875,no,0.05,0.01,N,0,0.40936,1.56038,64800,24.34,15.21875,yes,yes
HapChat,ashk,pacbio,child,chr21,20,realigned,15,4.3,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.38538,1.18684,53070,4.02,4.12890625,yes,yes
HapChat,ashk,pacbio,child,chr1,25,realigned,15,46.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.26234,1.44689,279720,20.27,5.07421875,yes,yes
HapChat,sim,pacbio,child,chr1,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,23.84,204.44140625,no,0.05,0.001,N,0,0.02172,0.34098,572010,6070.0,945.65625,yes,yes
HapChat,sim,pacbio,child,chr21,25,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,11.99,329.35546875,yes,1,20,2.47,27.32421875,no,0.05,0.001,N,0,0.03493,0.59867,68880,86.8,48.73046875,yes,yes
HapChat,ashk,pacbio,child,chr21,15,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,6.14,196.1015625,yes,1,25,1.36,21.046875,no,0.05,0.1,N,0,0.38592,1.16463,52740,1.29,2.91015625,yes,yes
HapChat,ashk,pacbio,child,chr1,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,27.4,255.265625,no,0.05,0.01,N,0,0.23733,1.28035,379470,218.3,25.60546875,yes,yes
HapChat,sim,pacbio,child,chr1,50,realigned,15,71.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.02170,0.27353,354660,5.52,3.7890625,yes,yes
HapChat,sim,pacbio,child,chr1,35,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,19.88,176.62890625,no,0.05,0.001,N,0,0.02176,0.20846,455520,870.32,135.73828125,yes,yes
HapChat,ashk,pacbio,child,chr21,15,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,6.14,196.1015625,yes,1,20,1.62,21.04296875,no,0.05,0.001,N,0,0.39761,1.20986,51900,23.21,16.50390625,yes,yes
HapChat,ashk,pacbio,child,chr1,20,realigned,30,53.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.26734,1.55337,420150,160.47,97.2421875,yes,yes
HapChat,ashk,pacbio,child,chr21,40,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,4.51,43.69921875,no,0.05,0.01,N,0,0.41890,1.70506,89190,282.74,141.87890625,yes,yes
HapChat,sim,pacbio,child,chr21,15,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,1.96,25.94140625,no,0.05,0.001,N,0,0.05839,0.05652,60330,12.92,7.6640625,yes,yes
HapChat,sim,pacbio,child,chr1,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,129.02,3180.41015625,yes,1,30,17.47,172.79296875,no,0.05,0.01,N,0,0.01953,0.27144,593790,4253.0,522.59765625,yes,yes
HapChat,sim,pacbio,child,chr1,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,26.45,254.4140625,no,0.05,0.001,N,0,0.03044,0.26098,350490,69.58,15.6484375,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,7.01,51.3515625,no,0.05,0.1,N,0,0.05806,0.16924,105810,22.62,16.9921875,yes,yes
HapChat,sim,pacbio,child,chr1,60,realigned,25,124.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.01734,0.12410,584610,1047.29,175.80859375,yes,yes
HapChat,ashk,pacbio,child,chr1,40,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,88.02,2291.25,yes,1,15,17.51,157.53515625,no,0.05,0.01,N,0,0.24417,1.51911,305550,18.25,4.37890625,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,9.59,265.578125,yes,1,15,1.95,25.45703125,no,0.05,0.001,N,0,0.02330,0.58750,52350,8.9,6.37890625,yes,yes
HapChat,sim,pacbio,child,chr1,40,realigned,15,60.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.02607,0.25682,350700,5.57,3.78515625,yes,yes
HapChat,sim,pacbio,child,chr21,25,realigned,25,8.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.03492,0.59867,104190,224.23,115.265625,yes,yes
HapChat,sim,pacbio,child,chr1,55,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,156.17000000000002,3591.31640625,yes,1,20,21.8,181.046875,no,0.05,0.1,N,0,0.02604,0.28193,430860,10.58,5.30859375,yes,yes
HapChat,sim,pacbio,child,chr1,40,realigned,25,92.2,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.02607,0.25682,574230,1083.7,189.03125,yes,yes
HapChat,ashk,pacbio,child,chr1,50,realigned,30,128.0,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.23482,1.41272,572190,9505.0,956.40234375,yes,yes
HapChat,ashk,pacbio,child,chr1,55,realigned,15,77.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.23904,1.48402,278730,19.99,4.8984375,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,25,16.7,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.45291,2.13318,88560,19.41,14.9140625,yes,yes
HapChat,ashk,pacbio,child,chr1,15,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,30.48,776.28515625,yes,1,30,7.4,93.75,no,0.05,0.01,N,0,0.28141,1.46248,248910,28.31,11.77734375,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,15,12.1,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.05798,0.16924,65550,3.93,4.66796875,yes,yes
HapChat,ashk,pacbio,child,chr1,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,118.6,3158.08984375,yes,1,30,16.08,174.1328125,no,0.05,0.01,N,0,0.23485,1.42331,602640,4444.0,494.5546875,yes,yes
HapChat,ashk,pacbio,child,chr1,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,15.82,161.96875,no,0.05,0.001,N,0,0.24243,1.36614,379980,825.1,80.01953125,yes,yes
HapChat,ashk,pacbio,child,chr21,45,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,30,5.28,46.48046875,no,0.05,0.1,N,0,0.41851,1.98690,107790,199.66,232.46875,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,20,15.6,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.001,N,0,0.05798,0.16924,87480,156.98,81.20703125,yes,yes
HapChat,ashk,pacbio,child,chr1,40,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,88.02,2291.25,yes,1,30,17.3,157.73046875,no,0.05,0.1,N,0,0.24833,1.64121,540990,206.41,61.50390625,yes,yes
HapChat,sim,pacbio,child,chr21,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,28.23,756.28125,yes,1,20,3.71,39.48828125,no,0.05,0.01,N,0,0.05803,0.16924,72660,29.27,13.84375,yes,yes
HapChat,ashk,pacbio,child,chr1,60,realigned,25,132.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.24104,1.49854,473430,1072.99,179.99609375,yes,yes
HapChat,sim,pacbio,child,chr1,50,realigned,30,123.5,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.01,N,0,0.01953,0.27143,694230,10481.0,1258.578125,yes,yes
HapChat,sim,pacbio,child,chr1,15,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,8.35,101.49609375,no,0.05,0.001,N,0,0.06797,0.52565,303600,53.04,8.3046875,yes,yes
HapChat,ashk,pacbio,child,chr21,50,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,24.51,680.5078125,yes,1,15,3.18,39.08203125,no,0.05,0.1,N,0,0.45370,2.13415,51990,1.17,2.3359375,yes,yes
HapChat,sim,pacbio,child,chr21,35,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,25,4.47,42.39453125,no,0.05,0.001,N,0,0.02327,0.09031,103500,1241.45,506.73828125,yes,yes
HapChat,ashk,pacbio,child,chr1,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,68.8,1660.8828125,yes,1,30,11.16,140.03125,no,0.05,0.1,N,0,0.24668,1.35765,444960,99.35,135.046875,yes,yes
HapChat,sim,pacbio,child,chr1,55,realigned,15,73.9,no,NA,NA,NA,NA,NA,NA,no,NA,NA,NA,NA,no,0.05,0.1,N,0,0.02385,0.27979,357480,5.39,3.78515625,yes,yes
HapChat,sim,pacbio,child,chr21,25,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,3.44,31.73046875,no,0.05,0.01,N,0,0.03496,0.59867,63120,4.93,4.421875,yes,yes
HapChat,sim,pacbio,child,chr21,30,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,20,5.43,39.3359375,no,0.05,0.1,N,0,0.02328,0.58717,82920,3.82,5.5546875,yes,yes
HapChat,sim,pacbio,child,chr21,20,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,9.59,265.578125,yes,1,30,1.97,25.46484375,no,0.05,0.01,N,0,0.02330,0.58750,69510,81.16,156.5234375,yes,yes
HapChat,ashk,pacbio,child,chr21,25,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,11.93,307.94921875,yes,1,15,2.68,26.9609375,no,0.05,0.01,N,0,0.38493,1.18631,53370,3.49,3.609375,yes,yes
HapChat,ashk,pacbio,child,chr1,45,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,105.53999999999999,2635.8203125,yes,1,30,15.57,166.125,no,0.05,0.1,N,0,0.25032,1.45535,574890,337.18,221.3515625,yes,yes
HapChat,sim,pacbio,child,chr21,30,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,14.57,419.3828125,yes,1,25,2.63,28.953125,no,0.05,0.1,N,0,0.02326,0.58724,83580,10.47,54.9375,yes,yes
HapChat,ashk,pacbio,child,chr21,25,realigned,N,NA,no,NA,NA,NA,NA,NA,NA,yes,1,15,3.13,30.90625,no,0.05,0.1,N,0,0.38506,1.18657,52560,1.36,2.52734375,yes,yes
HapChat,sim,pacbio,child,chr21,40,realigned,N,NA,yes,0.15,0.25,1e+6,1e+3,20.43,573.71875,yes,1,30,3.6,32.0,no,0.05,0.01,N,0,0.03484,0.10158,100140,752.71,409.1640625,yes,yes
